,is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,country
22048,0,1,18,0,PRT
22049,0,1,12,0,PRT
22050,0,2,52,0,PRT
22051,0,4,14,0,PRT
22052,0,4,20,1,PRT
22053,0,1,12,0,PRT
22054,0,1,12,0,PRT
22055,0,1,12,0,PRT
22056,0,1,12,0,PRT
22057,0,1,12,0,PRT
22058,0,56,12,0,AUT
22059,0,1,12,0,PRT
22060,0,25,11,2,NLD
22061,0,18,12,0,FIN
22062,0,56,12,0,PRT
22063,0,47,10,4,IRL
22064,0,2,12,0,PRT
22065,0,0,12,1,PRT
22066,0,1,12,0,PRT
22067,0,0,12,0,PRT
22068,0,0,4,0,PRT
22069,0,52,12,0,PRT
22070,0,18,11,2,ESP
22071,0,1,12,1,CN
22072,0,4,12,1,PRT
22073,0,54,12,0,BRA
22074,0,8,11,2,GBR
22075,0,2,12,0,PRT
22076,0,99,11,2,GBR
22077,0,51,11,2,PRT
22078,0,115,11,2,BEL
22079,0,36,11,2,POL
22080,0,6,12,0,
22081,0,10,10,4,CN
22082,0,65,12,1,GBR
22083,0,65,12,1,GBR
22084,0,10,12,0,GBR
22085,0,3,12,0,ESP
22086,0,10,16,0,ESP
22087,0,36,11,2,POL
22088,0,0,12,0,PRT
22089,0,0,12,0,PRT
22090,0,10,12,0,PRT
22091,0,10,12,0,PRT
22092,0,10,12,0,PRT
22093,0,6,12,0,PRT
22094,0,22,46,0,PRT
22095,0,36,51,0,PRT
22096,0,13,2,0,PRT
22097,0,6,12,0,PRT
22098,0,6,12,0,PRT
22099,0,4,43,0,PRT
22100,0,6,43,0,PRT
22101,0,3,12,0,PRT
22102,0,51,12,0,CHN
22103,0,0,12,0,PRT
22104,0,11,12,0,PRT
22105,0,10,12,0,PRT
22106,0,51,12,0,PRT
22107,0,51,12,0,CHN
22108,0,51,12,0,PRT
22109,0,6,12,0,ESP
22110,0,51,12,0,PRT
22111,0,51,12,0,CHN
22112,0,51,12,0,CHN
22113,0,3,12,0,PRT
22114,0,3,12,0,PRT
22115,0,51,12,0,PRT
22116,0,51,12,0,CHN
22117,0,51,12,0,CHN
22118,0,51,12,0,CHN
22119,0,51,12,0,PRT
22120,0,0,12,1,CN
22121,0,0,12,1,PRT
22122,0,0,12,0,PRT
22123,0,7,11,2,FRA
22124,0,0,12,0,PRT
22125,0,61,12,1,IRL
22126,0,2,12,0,PRT
22127,0,5,15,0,PRT
22128,0,0,12,0,PRT
22129,0,0,12,0,PRT
22130,0,0,12,0,PRT
22131,0,53,11,2,PRT
22132,0,1,12,0,GBR
22133,0,14,12,1,PRT
22134,0,4,12,1,LUX
22135,0,106,11,2,GBR
22136,0,0,12,0,PRT
22137,0,0,12,0,ESP
22138,0,50,10,4,GBR
22139,0,12,12,0,GBR
22140,0,4,11,2,GBR
22141,0,29,12,0,ESP
22142,0,29,12,0,ESP
22143,0,4,11,2,PRT
22144,0,43,11,2,AUT
22145,0,46,12,2,CN
22146,0,52,12,2,CN
22147,0,0,12,0,PRT
22148,0,12,12,1,ESP
22149,0,1,12,0,PRT
22150,0,3,12,1,FIN
22151,0,57,11,2,NOR
22152,0,8,11,2,GBR
22153,0,9,12,0,ESP
22154,0,1,12,0,NLD
22155,0,0,12,0,FRA
22156,0,38,11,2,GBR
22157,0,5,12,0,PRT
22158,0,47,12,0,AUS
22159,0,21,12,0,IRL
22160,0,34,12,2,GBR
22161,0,154,11,2,PRT
22162,0,71,12,0,GBR
22163,0,71,12,0,GBR
22164,0,71,12,0,GBR
22165,0,0,12,2,ITA
22166,0,71,12,0,GBR
22167,0,2,12,0,PRT
22168,0,2,12,0,PRT
22169,0,2,12,0,PRT
22170,0,52,12,1,FIN
22171,0,0,12,0,ESP
22172,0,2,12,0,ESP
22173,0,4,12,0,ESP
22174,0,49,12,0,DEU
22175,0,49,12,0,PRT
22176,0,49,12,0,DEU
22177,0,49,12,0,DEU
22178,0,1,12,0,ESP
22179,0,14,12,0,ESP
22180,0,12,12,0,PRT
22181,0,0,12,0,PRT
22182,0,15,12,0,PRT
22183,0,17,12,0,PRT
22184,0,26,12,0,PRT
22185,0,270,12,2,PRT
22186,0,2,12,0,PRT
22187,0,14,12,0,PRT
22188,0,123,12,0,ESP
22189,0,123,12,0,ESP
22190,0,15,12,0,PRT
22191,0,38,12,0,GBR
22192,0,35,12,0,GBR
22193,0,0,12,0,BRA
22194,0,34,12,0,GBR
22195,0,270,12,2,GBR
22196,0,201,12,2,GBR
22197,0,18,12,0,PRT
22198,0,0,12,0,DEU
22199,0,2,12,0,ESP
22200,0,0,48,0,ESP
22201,0,2,12,0,ESP
22202,0,1,12,0,DEU
22203,0,0,13,1,DEU
22204,0,16,12,0,PRT
22205,0,18,12,0,ESP
22206,0,3,12,0,GBR
22207,0,10,12,0,PRT
22208,0,2,12,0,ESP
22209,0,8,12,0,PRT
22210,0,126,12,1,FRA
22211,0,5,12,0,PRT
22212,0,14,12,0,PRT
22213,0,30,12,0,IRL
22214,0,4,12,0,GBR
22215,0,24,12,1,PRT
22216,0,25,13,1,PRT
22217,0,25,13,1,IND
22218,0,11,12,1,GBR
22219,0,28,12,1,GBR
22220,0,11,12,1,GBR
22221,0,40,12,1,GBR
22222,0,40,12,1,GBR
22223,0,12,12,1,FRA
22224,0,8,11,3,NLD
22225,0,69,12,2,IRL
22226,0,39,12,2,ESP
22227,0,74,13,1,DEU
22228,0,74,13,1,DEU
22229,0,1,12,1,DEU
22230,0,1,13,1,ESP
22231,0,7,13,1,ESP
22232,0,72,12,1,PRT
22233,0,27,12,1,GBR
22234,0,22,1,0,GBR
22235,0,6,12,1,GBR
22236,0,69,12,1,GBR
22237,0,6,12,1,GBR
22238,0,0,13,0,ESP
22239,0,76,13,0,PRT
22240,0,4,12,1,PRT
22241,0,119,12,2,GBR
22242,0,6,12,2,GBR
22243,0,5,12,2,GBR
22244,0,22,12,2,IRL
22245,0,50,12,2,GBR
22246,0,50,12,2,PRT
22247,0,4,12,2,BRA
22248,0,11,11,4,GBR
22249,0,101,12,2,GBR
22250,0,12,12,2,PRT
22251,0,0,13,1,PRT
22252,0,10,12,2,IRL
22253,0,14,12,2,ESP
22254,0,16,13,1,ITA
22255,0,8,12,2,GBR
22256,0,16,13,1,ITA
22257,0,16,13,1,ITA
22258,0,2,13,1,PRT
22259,0,46,12,2,ESP
22260,0,7,13,1,PRT
22261,0,37,12,2,ESP
22262,0,20,11,4,FIN
22263,0,10,13,1,FRA
22264,0,15,13,1,ESP
22265,0,17,13,1,PRT
22266,0,14,12,2,ESP
22267,0,11,12,2,ESP
22268,0,6,13,1,ESP
22269,0,10,12,2,GBR
22270,0,7,13,1,COL
22271,0,5,13,1,PRT
22272,0,7,48,0,PRT
22273,0,4,8,0,PRT
22274,0,5,23,0,PRT
22275,0,17,12,2,PRT
22276,0,16,12,2,LTU
22277,0,5,13,2,PRT
22278,0,8,12,2,PRT
22279,0,27,12,2,GBR
22280,0,2,13,1,PRT
22281,0,4,13,1,PRT
22282,0,5,43,0,PRT
22283,0,76,11,4,FRA
22284,0,37,12,2,ESP
22285,0,8,12,2,GBR
22286,0,56,12,2,CN
22287,0,36,12,2,DEU
22288,0,36,12,2,DEU
22289,0,36,12,2,DEU
22290,0,0,12,2,DEU
22291,0,22,12,2,DEU
22292,0,24,12,2,GBR
22293,0,18,12,2,ESP
22294,0,6,13,0,PRT
22295,0,67,13,2,PRT
22296,0,0,13,0,PRT
22297,0,0,13,0,PRT
22298,0,1,13,0,PRT
22299,0,1,18,0,PRT
22300,0,3,23,0,PRT
22301,0,2,48,0,PRT
22302,0,2,51,0,PRT
22303,0,1,53,0,PRT
22304,0,0,7,0,PRT
22305,0,5,13,0,PRT
22306,0,19,13,1,PRT
22307,0,18,12,2,ESP
22308,0,28,12,2,ESP
22309,0,12,12,2,ESP
22310,0,65,12,4,PRT
22311,0,63,13,1,ESP
22312,0,15,12,2,ITA
22313,0,15,12,2,ITA
22314,0,44,12,2,PRT
22315,0,0,13,1,PRT
22316,0,37,12,2,DEU
22317,0,9,13,2,ESP
22318,0,28,13,1,ESP
22319,0,28,13,1,ESP
22320,0,4,13,2,PRT
22321,0,2,13,2,ESP
22322,0,12,12,2,ESP
22323,0,25,12,2,ESP
22324,0,26,12,2,ESP
22325,0,7,13,0,PRT
22326,0,7,13,0,PRT
22327,0,4,13,2,USA
22328,0,61,12,2,ESP
22329,0,61,12,2,PRT
22330,0,1,13,0,GBR
22331,0,60,12,2,PRT
22332,0,17,13,1,ESP
22333,0,63,13,1,FIN
22334,0,0,13,0,PRT
22335,0,8,13,0,PRT
22336,0,14,13,1,ESP
22337,0,4,13,1,ESP
22338,0,7,12,2,ESP
22339,0,7,12,2,ESP
22340,0,17,12,2,ESP
22341,0,72,12,2,GBR
22342,0,111,12,3,GBR
22343,0,1,13,0,PRT
22344,0,17,13,2,PRT
22345,0,39,13,2,PRT
22346,0,44,12,2,GBR
22347,0,64,12,2,GBR
22348,0,12,12,2,GBR
22349,0,19,13,2,PRT
22350,0,9,13,2,GBR
22351,0,52,12,2,SWE
22352,0,10,12,2,ESP
22353,0,6,13,1,GBR
22354,0,342,42,2,GBR
22355,0,23,13,0,PRT
22356,0,34,12,2,GBR
22357,0,17,13,0,RUS
22358,0,5,13,2,GBR
22359,0,12,11,4,GBR
22360,0,20,13,2,PRT
22361,0,22,14,0,PRT
22362,0,20,13,2,PRT
22363,0,6,13,1,FRA
22364,0,121,13,2,DNK
22365,0,6,13,1,FRA
22366,0,41,13,2,FIN
22367,0,50,13,0,PRT
22368,0,0,13,0,PRT
22369,0,13,13,0,PRT
22370,0,30,13,2,ESP
22371,0,34,13,0,ESP
22372,0,31,12,2,ESP
22373,0,31,12,2,ESP
22374,0,3,12,2,ESP
22375,0,35,13,0,ESP
22376,0,21,13,1,ESP
22377,0,4,13,1,ESP
22378,0,5,12,2,ESP
22379,0,5,13,0,PRT
22380,0,21,13,1,ESP
22381,0,23,12,2,GBR
22382,0,0,13,0,ESP
22383,0,55,13,2,ESP
22384,0,6,13,0,PRT
22385,0,6,13,0,PRT
22386,0,0,13,0,PRT
22387,0,15,13,0,ESP
22388,0,30,13,0,PRT
22389,0,45,13,0,CIV
22390,0,41,13,0,CIV
22391,0,16,13,1,NLD
22392,0,16,12,2,ESP
22393,0,24,12,2,ESP
22394,0,14,12,2,ESP
22395,0,14,12,2,ESP
22396,0,20,13,0,PRT
22397,0,5,13,0,ESP
22398,0,4,13,1,PRT
22399,0,21,13,0,FRA
22400,0,57,12,2,CN
22401,0,21,13,0,PRT
22402,0,18,13,0,ESP
22403,0,18,13,0,FRA
22404,0,8,13,0,ESP
22405,0,24,12,2,GBR
22406,0,8,13,1,PRT
22407,0,12,13,0,SRB
22408,0,20,13,1,ESP
22409,0,0,9,8,GBR
22410,0,23,12,2,ESP
22411,0,13,13,1,PRT
22412,0,13,13,1,ESP
22413,0,42,12,2,PRT
22414,0,3,13,1,GBR
22415,0,0,13,0,GBR
22416,0,1,13,0,PRT
22417,0,10,13,1,PRT
22418,0,63,13,1,PRT
22419,0,48,13,1,ESP
22420,0,38,13,1,ESP
22421,0,6,13,0,ESP
22422,0,17,12,2,ESP
22423,0,64,13,0,FIN
22424,0,0,13,0,FRA
22425,0,37,13,2,PRT
22426,0,0,13,0,PRT
22427,0,0,10,0,PRT
22428,0,26,13,2,GBR
22429,0,26,13,2,GBR
22430,0,61,13,2,PRT
22431,0,126,13,0,ESP
22432,0,35,13,1,GBR
22433,0,13,13,1,ESP
22434,0,126,13,0,ESP
22435,0,10,13,0,NLD
22436,0,10,13,0,NLD
22437,0,2,13,0,PRT
22438,0,20,13,1,PRT
22439,0,3,13,0,ESP
22440,0,0,13,0,PRT
22441,0,0,13,0,ESP
22442,0,42,13,0,PRT
22443,0,45,9,8,FRA
22444,0,73,13,0,IRL
22445,0,35,13,0,FIN
22446,0,36,13,0,GBR
22447,0,128,13,0,ESP
22448,0,67,12,2,ESP
22449,0,121,13,0,FRA
22450,0,5,13,2,ESP
22451,0,36,13,0,ESP
22452,0,4,13,2,ESP
22453,0,7,13,0,ESP
22454,0,43,13,0,PRT
22455,0,69,13,2,GBR
22456,0,34,13,0,ESP
22457,0,65,12,2,GBR
22458,0,36,13,0,ESP
22459,0,9,13,0,PRT
22460,0,26,12,2,IRL
22461,0,12,13,1,IRL
22462,0,167,13,2,DEU
22463,0,3,13,0,ESP
22464,0,36,13,0,PRT
22465,0,43,13,0,PRT
22466,0,70,13,0,ESP
22467,0,33,13,0,PRT
22468,0,136,13,0,ESP
22469,0,68,13,0,ESP
22470,0,57,13,0,CHE
22471,0,62,12,2,ESP
22472,0,125,13,2,DEU
22473,0,166,15,3,DEU
22474,0,39,13,0,PRT
22475,0,53,13,0,ESP
22476,0,2,13,0,ESP
22477,0,43,13,0,ESP
22478,0,9,13,0,ESP
22479,0,101,13,0,ESP
22480,0,9,13,0,DEU
22481,0,38,13,0,PRT
22482,0,72,25,2,PRT
22483,0,94,15,0,PRT
22484,0,75,13,0,PRT
22485,0,33,13,0,PRT
22486,0,71,12,2,IRL
22487,0,5,13,0,DOM
22488,0,9,13,0,ESP
22489,0,19,35,1,ESP
22490,0,20,38,1,ESP
22491,0,52,13,1,GBR
22492,0,37,13,0,ESP
22493,0,73,12,2,ESP
22494,0,50,13,0,ESP
22495,0,11,13,0,ESP
22496,0,38,13,0,ESP
22497,0,3,13,0,ESP
22498,0,3,13,0,ESP
22499,0,40,13,0,ESP
22500,0,40,13,0,ESP
22501,0,31,13,0,PRT
22502,0,21,13,0,ESP
22503,0,3,13,0,ESP
22504,0,24,13,0,PRT
22505,0,24,13,0,PRT
22506,0,7,13,0,PRT
22507,0,68,12,2,ESP
22508,0,9,13,0,POL
22509,0,10,14,1,POL
22510,0,4,13,0,ESP
22511,0,36,13,0,ESP
22512,0,70,13,0,ESP
22513,0,11,13,0,ESP
22514,0,62,13,0,PRT
22515,0,76,14,1,GBR
22516,0,82,14,1,GBR
22517,0,79,13,1,GBR
22518,0,51,13,1,PRT
22519,0,4,13,1,PRT
22520,0,64,13,1,ESP
22521,0,289,14,1,DEU
22522,0,0,14,1,PRT
22523,0,25,14,0,PRT
22524,0,43,13,1,ESP
22525,0,72,13,1,PRT
22526,0,1,14,1,PRT
22527,0,1,6,0,PRT
22528,0,68,13,1,GBR
22529,0,6,13,1,PRT
22530,0,0,13,1,ESP
22531,0,12,13,1,PRT
22532,0,1,14,1,ESP
22533,0,3,13,1,PRT
22534,0,3,13,1,PRT
22535,0,1,14,1,CN
22536,0,3,13,1,PRT
22537,0,40,13,1,ESP
22538,0,3,14,1,IRL
22539,0,0,14,1,NLD
22540,0,30,13,1,ESP
22541,0,19,14,1,ESP
22542,0,3,13,1,PRT
22543,0,1,14,1,PRT
22544,0,1,14,1,PRT
22545,0,30,13,1,PRT
22546,0,0,14,1,PRT
22547,0,6,14,1,PRT
22548,0,37,13,1,GBR
22549,0,4,13,1,PRT
22550,0,59,13,1,FRA
22551,0,28,13,2,PRT
22552,0,31,13,1,PRT
22553,0,31,13,1,PRT
22554,0,37,13,1,GBR
22555,0,39,13,1,GBR
22556,0,8,13,1,PRT
22557,1,0,14,0,PRT
22558,0,70,13,3,GBR
22559,0,0,14,1,ESP
22560,0,12,14,2,DEU
22561,0,10,13,2,ROU
22562,0,14,13,2,PRT
22563,0,1,14,1,PRT
22564,0,10,13,2,ROU
22565,0,34,13,2,ESP
22566,0,20,14,2,PRT
22567,0,16,14,2,ESP
22568,0,73,14,0,PRT
22569,0,43,13,2,ITA
22570,0,20,13,2,PRT
22571,0,3,13,2,PRT
22572,0,0,14,1,ITA
22573,0,31,13,2,PRT
22574,0,89,13,2,FRA
22575,0,1,14,1,SWE
22576,0,13,14,2,ESP
22577,0,8,14,1,PRT
22578,0,13,14,2,ESP
22579,0,2,14,2,PRT
22580,0,0,14,2,GBR
22581,0,22,13,2,PRT
22582,0,42,16,1,PRT
22583,0,10,25,1,PRT
22584,0,87,30,2,PRT
22585,0,257,53,2,PRT
22586,0,74,14,8,GBR
22587,0,74,13,2,IRL
22588,0,70,13,2,GBR
22589,0,74,13,2,IRL
22590,0,0,14,0,PRT
22591,0,0,42,1,PRT
22592,0,13,13,2,PRT
22593,0,0,14,0,PRT
22594,0,5,14,1,ESP
22595,0,40,14,1,FRA
22596,0,0,14,0,ESP
22597,0,0,14,0,PRT
22598,0,3,14,0,PRT
22599,0,0,14,0,PRT
22600,0,0,14,0,PRT
22601,0,4,14,2,PRT
22602,0,0,14,0,DEU
22603,0,9,13,2,PRT
22604,0,196,13,3,DEU
22605,0,55,14,1,GBR
22606,0,4,14,1,PRT
22607,0,0,14,2,PRT
22608,0,2,14,1,PRT
22609,0,77,13,2,DEU
22610,0,7,14,0,DEU
22611,0,1,14,0,PRT
22612,0,23,14,0,ESP
22613,0,25,14,1,PRT
22614,0,0,14,0,PRT
22615,0,2,14,1,ESP
22616,0,0,14,0,ESP
22617,0,0,14,0,ESP
22618,0,5,14,1,ESP
22619,0,0,14,0,PRT
22620,0,15,14,2,IRL
22621,0,6,14,0,PRT
22622,0,6,14,0,PRT
22623,0,6,14,0,PRT
22624,0,6,14,0,PRT
22625,0,6,14,0,PRT
22626,0,6,14,0,PRT
22627,0,6,14,0,PRT
22628,0,6,14,0,PRT
22629,0,0,14,0,PRT
22630,0,16,14,0,PRT
22631,0,3,14,0,PRT
22632,0,8,14,0,PRT
22633,0,1,14,0,ESP
22634,0,35,14,1,DEU
22635,0,77,13,2,IRL
22636,0,27,14,0,PRT
22637,0,7,14,1,PRT
22638,0,15,14,1,PRT
22639,0,1,14,1,BEL
22640,0,3,23,0,PRT
22641,0,14,14,1,PRT
22642,0,129,13,2,IRL
22643,0,13,14,0,PRT
22644,0,13,14,0,PRT
22645,0,4,14,1,POL
22646,0,13,14,2,GBR
22647,0,1,14,0,FRA
22648,0,46,14,0,PRT
22649,0,39,14,2,GBR
22650,0,8,13,2,IRL
22651,0,17,14,2,GBR
22652,0,1,14,0,DEU
22653,0,8,14,0,PRT
22654,0,0,14,0,IRL
22655,0,126,13,2,GBR
22656,0,3,14,1,PRT
22657,0,3,14,1,PRT
22658,0,1,14,0,JOR
22659,0,42,13,2,GBR
22660,0,1,14,0,PRT
22661,0,40,14,2,PRT
22662,0,0,14,0,SYR
22663,0,31,12,4,CN
22664,0,67,14,1,GBR
22665,0,0,14,1,PRT
22666,0,0,14,0,PRT
22667,0,5,18,0,PRT
22668,0,34,14,2,IRL
22669,0,60,14,1,PRT
22670,0,30,14,0,ESP
22671,0,2,14,0,PRT
22672,0,51,14,0,DEU
22673,0,6,14,1,USA
22674,0,61,14,2,PRT
22675,0,81,14,0,NLD
22676,0,96,13,2,AUS
22677,0,41,14,1,BEL
22678,0,15,14,2,PRT
22679,0,18,14,0,PRT
22680,0,2,14,0,GBR
22681,0,69,13,2,GBR
22682,0,47,13,2,FIN
22683,0,101,14,0,GBR
22684,0,129,13,2,ESP
22685,0,56,14,0,PRT
22686,0,108,14,0,AUS
22687,0,108,14,0,AUS
22688,0,0,14,0,FIN
22689,0,3,14,0,PRT
22690,0,28,14,1,PRT
22691,0,2,14,0,PRT
22692,0,42,14,1,PRT
22693,0,34,14,2,PRT
22694,0,2,14,0,PRT
22695,0,2,14,0,PRT
22696,0,32,14,0,PRT
22697,0,76,14,2,GBR
22698,0,169,14,0,IRL
22699,0,169,14,0,POL
22700,0,169,14,0,GBR
22701,0,169,14,0,BRA
22702,0,0,14,0,PRT
22703,0,0,14,0,PRT
22704,0,1,14,0,PRT
22705,0,1,14,0,PRT
22706,0,1,14,0,PRT
22707,0,40,14,2,ESP
22708,0,32,14,0,PRT
22709,0,40,14,0,PRT
22710,0,169,14,0,BEL
22711,0,80,15,1,BEL
22712,0,24,14,2,PRT
22713,0,57,14,0,IRL
22714,0,82,14,0,SWE
22715,0,77,14,0,GBR
22716,0,77,14,0,GBR
22717,0,77,14,0,GBR
22718,0,201,14,0,PRT
22719,0,169,14,1,GBR
22720,0,169,14,1,GBR
22721,0,169,14,1,GBR
22722,0,169,14,1,GBR
22723,0,169,14,1,GBR
22724,0,169,14,1,GBR
22725,0,129,14,2,BEL
22726,0,129,14,2,BEL
22727,0,168,14,1,GBR
22728,0,66,14,2,BRA
22729,0,169,14,1,ITA
22730,0,169,14,1,NLD
22731,0,169,14,1,NLD
22732,0,169,14,1,NLD
22733,0,169,14,1,PRT
22734,0,169,14,1,GBR
22735,0,24,14,2,NLD
22736,0,24,14,2,LUX
22737,0,24,14,2,LUX
22738,0,148,14,1,GBR
22739,0,148,14,1,GBR
22740,0,28,14,1,PRT
22741,0,77,13,1,PRT
22742,0,85,14,1,BEL
22743,0,124,14,1,NLD
22744,0,0,14,1,GBR
22745,0,68,15,1,PRT
22746,0,169,14,1,GBR
22747,0,169,14,1,BEL
22748,0,7,9,1,BEL
22749,0,168,14,1,GBR
22750,0,0,15,1,PRT
22751,0,41,15,0,PRT
22752,0,79,14,2,BEL
22753,0,64,14,2,DEU
22754,0,0,15,1,PRT
22755,0,3,15,1,PRT
22756,0,0,14,2,UKR
22757,0,1,15,0,UKR
22758,0,0,15,2,BEL
22759,0,0,15,2,BEL
22760,0,55,14,2,ROU
22761,0,178,14,2,GBR
22762,0,39,14,2,GBR
22763,0,0,15,1,PRT
22764,0,0,15,1,ESP
22765,0,71,14,2,PRT
22766,0,1,15,1,BEL
22767,0,28,15,0,PRT
22768,0,28,15,0,PRT
22769,0,8,15,1,IRL
22770,0,43,13,4,CN
22771,0,25,15,1,DEU
22772,0,25,15,1,DEU
22773,0,25,15,1,DEU
22774,0,19,15,1,DEU
22775,0,4,15,1,DEU
22776,0,19,15,1,PRT
22777,0,13,15,1,DEU
22778,0,25,15,1,DEU
22779,0,0,15,0,ESP
22780,0,0,15,0,PRT
22781,0,79,14,2,GBR
22782,0,0,15,0,PRT
22783,0,2,15,1,USA
22784,0,1,15,0,USA
22785,0,168,14,2,GBR
22786,0,1,15,0,PRT
22787,0,3,15,0,PRT
22788,0,1,15,1,ESP
22789,0,61,15,1,ESP
22790,0,27,15,0,ESP
22791,0,27,15,0,ESP
22792,0,0,15,1,PRT
22793,0,0,15,1,EST
22794,0,20,15,1,PRT
22795,0,1,15,0,PRT
22796,0,0,15,0,PRT
22797,0,43,15,2,PRT
22798,0,1,15,0,PRT
22799,0,1,5,0,PRT
22800,0,1,15,0,PRT
22801,0,109,14,2,BEL
22802,0,109,14,2,BEL
22803,0,22,15,2,NLD
22804,0,33,14,2,PRT
22805,0,22,15,2,NLD
22806,0,7,15,0,PRT
22807,0,5,15,0,PRT
22808,0,1,15,0,FRA
22809,0,21,15,0,AUT
22810,0,6,15,0,PRT
22811,0,1,15,0,PRT
22812,0,75,14,2,GBR
22813,0,27,15,0,BRA
22814,0,0,15,0,GBR
22815,0,0,15,1,PRT
22816,0,0,15,0,PRT
22817,0,0,15,0,PRT
22818,0,0,15,0,PRT
22819,0,81,15,2,PRT
22820,0,0,15,0,ESP
22821,0,0,15,0,PRT
22822,0,0,15,0,ESP
22823,0,60,15,2,ESP
22824,0,60,15,2,FRA
22825,0,0,15,2,PRT
22826,0,8,15,2,GBR
22827,0,72,15,2,GBR
22828,0,72,14,2,GBR
22829,0,88,15,2,PRT
22830,0,88,15,2,GBR
22831,0,76,15,2,IRL
22832,0,90,15,0,CN
22833,0,31,14,2,GBR
22834,0,25,15,0,LUX
22835,0,48,15,1,GBR
22836,0,0,15,0,FRA
22837,0,1,15,0,ESP
22838,0,0,15,0,IRL
22839,0,2,15,2,ESP
22840,0,77,14,2,FIN
22841,0,74,15,1,GBR
22842,0,48,15,1,GBR
22843,0,3,15,0,PRT
22844,0,15,15,0,ITA
22845,0,3,15,0,ESP
22846,0,3,15,0,PRT
22847,0,3,15,0,PRT
22848,0,3,15,0,PRT
22849,0,3,15,0,PRT
22850,0,3,15,0,PRT
22851,0,2,15,0,PRT
22852,0,3,15,0,PRT
22853,0,1,15,0,GBR
22854,0,7,15,0,PRT
22855,0,0,15,0,PRT
22856,0,32,14,2,DEU
22857,0,18,14,2,FRA
22858,0,2,15,2,FRA
22859,0,1,15,0,FRA
22860,0,17,15,0,GBR
22861,0,4,15,0,PRT
22862,0,25,15,1,PRT
22863,0,180,46,1,PRT
22864,0,27,15,0,GBR
22865,0,1,15,1,FRA
22866,0,17,15,0,GBR
22867,0,23,15,0,GBR
22868,0,45,15,0,PRT
22869,0,45,15,0,PRT
22870,0,25,15,1,PRT
22871,0,11,15,1,PRT
22872,0,8,15,0,DEU
22873,0,6,15,0,PRT
22874,0,3,15,0,PRT
22875,0,24,15,1,PRT
22876,0,0,15,0,FRA
22877,0,71,14,2,GBR
22878,0,32,14,2,DEU
22879,0,2,15,0,PRT
22880,0,80,15,0,ESP
22881,0,80,15,0,ESP
22882,0,80,15,0,ESP
22883,0,80,15,0,ESP
22884,0,80,15,0,ESP
22885,0,80,15,0,ESP
22886,0,80,15,0,ESP
22887,0,80,15,0,ESP
22888,0,80,15,0,ESP
22889,0,80,15,0,ESP
22890,0,80,15,0,ESP
22891,0,80,15,0,ESP
22892,0,80,15,0,ESP
22893,0,80,15,0,ESP
22894,0,80,15,0,ESP
22895,0,80,15,0,ESP
22896,0,80,15,0,ESP
22897,0,80,15,0,ESP
22898,0,80,15,0,ESP
22899,0,80,15,0,ESP
22900,0,80,15,0,ESP
22901,0,80,15,0,ESP
22902,0,80,15,0,ESP
22903,0,80,15,0,ESP
22904,0,80,15,0,ESP
22905,0,80,15,0,ESP
22906,0,80,15,0,ESP
22907,0,31,15,0,ESP
22908,0,31,14,2,GBR
22909,0,76,15,2,GBR
22910,0,22,15,0,GBR
22911,0,9,15,0,GBR
22912,0,31,15,0,ESP
22913,0,31,15,0,ESP
22914,0,31,15,0,ESP
22915,0,44,15,0,PRT
22916,0,44,15,0,PRT
22917,0,44,15,0,PRT
22918,0,8,15,0,GBR
22919,0,16,15,0,PRT
22920,0,10,15,0,PRT
22921,0,5,15,0,IRL
22922,0,39,15,0,PRT
22923,0,3,15,0,PRT
22924,0,14,15,0,PRT
22925,0,3,15,0,PRT
22926,0,3,15,0,PRT
22927,0,3,15,0,PRT
22928,0,10,15,0,ESP
22929,0,10,15,0,ESP
22930,0,1,15,0,PRT
22931,0,1,15,0,PRT
22932,0,24,15,0,PRT
22933,0,49,14,2,IRL
22934,0,50,14,2,GBR
22935,0,15,15,0,BEL
22936,0,35,15,0,PRT
22937,0,26,15,0,PRT
22938,0,143,53,1,PRT
22939,0,27,15,0,FRA
22940,0,14,16,2,SWE
22941,0,13,15,2,PRT
22942,0,52,15,1,IRL
22943,0,0,16,0,PRT
22944,0,27,16,1,IRL
22945,0,9,15,2,FRA
22946,0,32,15,1,GBR
22947,0,24,15,1,GBR
22948,0,49,15,1,GBR
22949,0,33,16,1,PRT
22950,0,33,16,1,ESP
22951,0,81,15,1,FIN
22952,0,80,15,1,ESP
22953,0,0,16,1,PRT
22954,0,36,14,3,FRA
22955,0,3,16,1,FRA
22956,0,21,15,1,PRT
22957,0,19,15,1,GBR
22958,0,52,15,1,PRT
22959,0,19,15,1,USA
22960,0,65,15,1,IRL
22961,0,1,15,1,GBR
22962,0,33,16,0,PRT
22963,0,55,15,1,GBR
22964,0,9,15,1,PRT
22965,0,0,16,1,CN
22966,0,0,15,1,GBR
22967,0,13,15,2,GBR
22968,0,0,16,1,CHE
22969,0,21,16,0,PRT
22970,1,73,16,0,BEL
22971,0,1,16,0,BEL
22972,0,77,16,2,FRA
22973,0,26,15,2,GBR
22974,0,155,15,2,GBR
22975,0,5,15,2,ESP
22976,0,0,16,1,PRT
22977,0,18,16,1,PRT
22978,0,18,16,1,PRT
22979,0,3,16,1,PRT
